Gmt time,Open,High,Low,Close,Volume
22.02.2018 14:30:00.000,1.23252,1.23342,1.23251,1.23329,2216.63
22.02.2018 14:35:00.000,1.23329,1.23345,1.23257,1.23276,1576.58
22.02.2018 14:40:00.000,1.23278,1.23369,1.23271,1.23276,6559.209900000001
22.02.2018 14:45:00.000,1.23276,1.23312,1.23250,1.23292,1366.96
22.02.2018 14:50:00.000,1.23295,1.23317,1.23272,1.23293,1396.7700000000002
22.02.2018 14:55:00.000,1.23293,1.23327,1.23239,1.23274,1409.44
22.02.2018 15:00:00.000,1.23272,1.23321,1.23268,1.23306,1727.06
22.02.2018 15:05:00.000,1.23306,1.23333,1.23280,1.23302,1406.3500000000001
22.02.2018 15:10:00.000,1.23302,1.23330,1.23284,1.23322,1297.97
22.02.2018 15:15:00.000,1.23322,1.23332,1.23300,1.23320,908.69
22.02.2018 15:20:00.000,1.23321,1.23492,1.23308,1.23489,2003.16
22.02.2018 15:25:00.000,1.23489,1.23497,1.23442,1.23449,1382.16
22.02.2018 15:30:00.000,1.23448,1.23520,1.23421,1.23495,1503.2400000000002
22.02.2018 15:35:00.000,1.23497,1.23503,1.23391,1.23391,1326.52
22.02.2018 15:40:00.000,1.23393,1.23417,1.23340,1.23342,1202.44
22.02.2018 15:45:00.000,1.23342,1.23357,1.23302,1.23317,1163.02
22.02.2018 15:50:00.000,1.23319,1.23327,1.23252,1.23258,1357.4199999999998
22.02.2018 15:55:00.000,1.23258,1.23260,1.23162,1.23218,1721.1
22.02.2018 16:00:00.000,1.23219,1.23228,1.23147,1.23201,1677.5500000000002
22.02.2018 16:05:00.000,1.23199,1.23261,1.23166,1.23167,1458.5400000000002
22.02.2018 16:10:00.000,1.23167,1.23210,1.23152,1.23190,1573.23
22.02.2018 16:15:00.000,1.23189,1.23234,1.23153,1.23227,1317.02
22.02.2018 16:20:00.000,1.23229,1.23253,1.23209,1.23225,1146.78
22.02.2018 16:25:00.000,1.23225,1.23238,1.23158,1.23193,1115.04
22.02.2018 16:30:00.000,1.23192,1.23203,1.23139,1.23157,1350.8899999999999
22.02.2018 16:35:00.000,1.23158,1.23208,1.23141,1.23200,2532.82
22.02.2018 16:40:00.000,1.23200,1.23225,1.23195,1.23221,2229.7999999999997
22.02.2018 16:45:00.000,1.23221,1.23272,1.23221,1.23272,1371.1
22.02.2018 16:50:00.000,1.23272,1.23314,1.23260,1.23302,1103.3700000000001
22.02.2018 16:55:00.000,1.23305,1.23319,1.23253,1.23254,1022.5600000000001
22.02.2018 17:00:00.000,1.23253,1.23294,1.23244,1.23246,1133.9
22.02.2018 17:05:00.000,1.23246,1.23284,1.23244,1.23273,995.96
22.02.2018 17:10:00.000,1.23275,1.23307,1.23271,1.23294,945.38
22.02.2018 17:15:00.000,1.23294,1.23309,1.23264,1.23270,967.8000000000001
22.02.2018 17:20:00.000,1.23271,1.23336,1.23270,1.23325,1205.3
22.02.2018 17:25:00.000,1.23325,1.23366,1.23318,1.23364,1082.1
22.02.2018 17:30:00.000,1.23364,1.23443,1.23350,1.23418,1205.94
22.02.2018 17:35:00.000,1.23419,1.23420,1.23356,1.23376,792.82
22.02.2018 17:40:00.000,1.23375,1.23375,1.23294,1.23302,1000.8699999999999
22.02.2018 17:45:00.000,1.23303,1.23337,1.23295,1.23329,987.41
22.02.2018 17:50:00.000,1.23329,1.23346,1.23303,1.23341,1016.26
22.02.2018 17:55:00.000,1.23342,1.23396,1.23341,1.23362,807.19
22.02.2018 18:00:00.000,1.23364,1.23391,1.23312,1.23318,1176.83
22.02.2018 18:05:00.000,1.23319,1.23346,1.23310,1.23315,1021.0600000000001
22.02.2018 18:10:00.000,1.23316,1.23367,1.23308,1.23348,1074.29
22.02.2018 18:15:00.000,1.23347,1.23347,1.23308,1.23319,1055.02
22.02.2018 18:20:00.000,1.23318,1.23347,1.23309,1.23344,766.2800000000001
22.02.2018 18:25:00.000,1.23344,1.23368,1.23337,1.23343,509.72
22.02.2018 18:30:00.000,1.23343,1.23350,1.23298,1.23313,595.14
22.02.2018 18:35:00.000,1.23312,1.23323,1.23307,1.23317,379
22.02.2018 18:40:00.000,1.23317,1.23340,1.23302,1.23303,633.26
22.02.2018 18:45:00.000,1.23303,1.23305,1.23198,1.23210,1188.08
22.02.2018 18:50:00.000,1.23210,1.23268,1.23210,1.23261,901.51
22.02.2018 18:55:00.000,1.23261,1.23265,1.23239,1.23248,607.51
22.02.2018 19:00:00.000,1.23249,1.23330,1.23247,1.23323,629.9200000000001
22.02.2018 19:05:00.000,1.23321,1.23329,1.23288,1.23294,783.3800000000001
22.02.2018 19:10:00.000,1.23294,1.23310,1.23257,1.23277,839.4300000000001
22.02.2018 19:15:00.000,1.23276,1.23280,1.23234,1.23253,903.3
22.02.2018 19:20:00.000,1.23254,1.23269,1.23230,1.23269,824.4399999999999
22.02.2018 19:25:00.000,1.23271,1.23331,1.23269,1.23325,769.2199999999999
22.02.2018 19:30:00.000,1.23324,1.23330,1.23299,1.23329,837.78
22.02.2018 19:35:00.000,1.23330,1.23359,1.23330,1.23346,591.75
22.02.2018 19:40:00.000,1.23345,1.23362,1.23330,1.23331,506.94
22.02.2018 19:45:00.000,1.23330,1.23353,1.23314,1.23330,792.72
22.02.2018 19:50:00.000,1.23329,1.23334,1.23320,1.23329,517.35
22.02.2018 19:55:00.000,1.23330,1.23344,1.23306,1.23310,1005.6500000000001
22.02.2018 20:00:00.000,1.23314,1.23332,1.23291,1.23331,900.5300000000001
22.02.2018 20:05:00.000,1.23330,1.23343,1.23302,1.23321,804.47
22.02.2018 20:10:00.000,1.23323,1.23330,1.23285,1.23300,975.1600000000001
22.02.2018 20:15:00.000,1.23299,1.23300,1.23234,1.23241,874.47
22.02.2018 20:20:00.000,1.23240,1.23251,1.23235,1.23235,476.13
22.02.2018 20:25:00.000,1.23237,1.23248,1.23213,1.23214,664.1300000000001
22.02.2018 20:30:00.000,1.23214,1.23214,1.23194,1.23203,510.4
22.02.2018 20:35:00.000,1.23204,1.23229,1.23198,1.23221,368.02
22.02.2018 20:40:00.000,1.23222,1.23249,1.23209,1.23224,532.34
22.02.2018 20:45:00.000,1.23224,1.23256,1.23220,1.23236,698.99
22.02.2018 20:50:00.000,1.23232,1.23276,1.23231,1.23268,658.94
22.02.2018 20:55:00.000,1.23268,1.23277,1.23239,1.23256,541.9699999999999
22.02.2018 21:00:00.000,1.23257,1.23288,1.23253,1.23270,236.53000000000003
22.02.2018 21:05:00.000,1.23269,1.23277,1.23267,1.23267,252.14
22.02.2018 21:10:00.000,1.23267,1.23271,1.23260,1.23266,178.38
22.02.2018 21:15:00.000,1.23266,1.23266,1.23257,1.23260,280.63
22.02.2018 21:20:00.000,1.23263,1.23270,1.23260,1.23264,213.53
22.02.2018 21:25:00.000,1.23264,1.23265,1.23233,1.23236,394.4
22.02.2018 21:30:00.000,1.23236,1.23262,1.23231,1.23259,297.77
22.02.2018 21:35:00.000,1.23258,1.23296,1.23258,1.23295,400.52
22.02.2018 21:40:00.000,1.23296,1.23296,1.23279,1.23285,524.48
22.02.2018 21:45:00.000,1.23285,1.23301,1.23280,1.23288,336.7
22.02.2018 21:50:00.000,1.23288,1.23311,1.23287,1.23301,376.96000000000004
22.02.2018 21:55:00.000,1.23301,1.23316,1.23291,1.23305,402.28
22.02.2018 22:00:00.000,1.23301,1.23302,1.23233,1.23236,79.46000000000001
22.02.2018 22:05:00.000,1.23242,1.23292,1.23236,1.23283,204.18
22.02.2018 22:10:00.000,1.23283,1.23307,1.23283,1.23291,165.12
22.02.2018 22:15:00.000,1.23290,1.23293,1.23285,1.23291,140.42
22.02.2018 22:20:00.000,1.23288,1.23293,1.23283,1.23285,252.02
22.02.2018 22:25:00.000,1.23286,1.23297,1.23283,1.23292,392.58000000000004
22.02.2018 22:30:00.000,1.23301,1.23326,1.23246,1.23283,437.21000000000004
22.02.2018 22:35:00.000,1.23284,1.23286,1.23278,1.23281,348.66999999999996
22.02.2018 22:40:00.000,1.23281,1.23286,1.23280,1.23281,363.44
22.02.2018 22:45:00.000,1.23281,1.23310,1.23281,1.23294,300.36
22.02.2018 22:50:00.000,1.23294,1.23298,1.23282,1.23282,369.28
22.02.2018 22:55:00.000,1.23282,1.23299,1.23280,1.23296,684.1099999999999
22.02.2018 23:00:00.000,1.23294,1.23372,1.23291,1.23349,853.0500000000001
22.02.2018 23:05:00.000,1.23349,1.23355,1.23339,1.23349,303.28999999999996
22.02.2018 23:10:00.000,1.23348,1.23363,1.23338,1.23341,527.49
22.02.2018 23:15:00.000,1.23340,1.23340,1.23316,1.23328,409.86999999999995
22.02.2018 23:20:00.000,1.23328,1.23332,1.23326,1.23328,238.08999999999997
22.02.2018 23:25:00.000,1.23328,1.23329,1.23312,1.23312,200.43
22.02.2018 23:30:00.000,1.23312,1.23319,1.23300,1.23316,306.59000000000003
22.02.2018 23:35:00.000,1.23316,1.23340,1.23312,1.23331,326.32
22.02.2018 23:40:00.000,1.23331,1.23335,1.23297,1.23297,178.8
22.02.2018 23:45:00.000,1.23297,1.23308,1.23288,1.23290,287.72
22.02.2018 23:50:00.000,1.23290,1.23291,1.23273,1.23282,258.6
22.02.2018 23:55:00.000,1.23282,1.23287,1.23250,1.23256,464.54
23.02.2018 00:00:00.000,1.23256,1.23264,1.23231,1.23234,610.66
23.02.2018 00:05:00.000,1.23236,1.23254,1.23235,1.23240,265.57
23.02.2018 00:10:00.000,1.23240,1.23278,1.23240,1.23277,465.44
23.02.2018 00:15:00.000,1.23276,1.23303,1.23260,1.23302,428.49
23.02.2018 00:20:00.000,1.23303,1.23316,1.23270,1.23273,522.75
23.02.2018 00:25:00.000,1.23273,1.23274,1.23249,1.23265,354.99
23.02.2018 00:30:00.000,1.23265,1.23270,1.23223,1.23228,415.77
23.02.2018 00:35:00.000,1.23230,1.23255,1.23226,1.23234,433.4
23.02.2018 00:40:00.000,1.23236,1.23250,1.23225,1.23235,571.93
23.02.2018 00:45:00.000,1.23236,1.23242,1.23217,1.23232,503.39000000000004
23.02.2018 00:50:00.000,1.23233,1.23259,1.23221,1.23242,760.66
23.02.2018 00:55:00.000,1.23243,1.23270,1.23242,1.23270,389.56999999999994
23.02.2018 01:00:00.000,1.23267,1.23269,1.23248,1.23265,610.61
23.02.2018 01:05:00.000,1.23266,1.23267,1.23234,1.23245,719.55
23.02.2018 01:10:00.000,1.23244,1.23248,1.23207,1.23207,670.14
23.02.2018 01:15:00.000,1.23208,1.23224,1.23183,1.23186,921.99
23.02.2018 01:20:00.000,1.23188,1.23229,1.23165,1.23217,834.6700000000001
23.02.2018 01:25:00.000,1.23217,1.23227,1.23209,1.23218,498.93999999999994
23.02.2018 01:30:00.000,1.23218,1.23224,1.23207,1.23219,428.03000000000003
23.02.2018 01:35:00.000,1.23221,1.23234,1.23205,1.23215,454.36
23.02.2018 01:40:00.000,1.23214,1.23234,1.23193,1.23234,591.9499999999999
23.02.2018 01:45:00.000,1.23234,1.23291,1.23234,1.23266,710.3199999999999
23.02.2018 01:50:00.000,1.23266,1.23281,1.23233,1.23235,597.61
23.02.2018 01:55:00.000,1.23235,1.23250,1.23214,1.23250,430.09000000000003
23.02.2018 02:00:00.000,1.23252,1.23261,1.23231,1.23235,375.62999999999994
23.02.2018 02:05:00.000,1.23235,1.23243,1.23227,1.23233,237.28
23.02.2018 02:10:00.000,1.23233,1.23235,1.23174,1.23179,357.92
23.02.2018 02:15:00.000,1.23179,1.23214,1.23179,1.23203,333.11
23.02.2018 02:20:00.000,1.23203,1.23203,1.23153,1.23168,829.7499999999999
23.02.2018 02:25:00.000,1.23168,1.23179,1.23141,1.23171,876.97
23.02.2018 02:30:00.000,1.23170,1.23192,1.23166,1.23169,691.74
23.02.2018 02:35:00.000,1.23169,1.23200,1.23166,1.23194,471.91999999999996
23.02.2018 02:40:00.000,1.23194,1.23197,1.23173,1.23174,521.84
23.02.2018 02:45:00.000,1.23176,1.23189,1.23175,1.23178,491.60999999999996
23.02.2018 02:50:00.000,1.23178,1.23178,1.23133,1.23135,494.06
23.02.2018 02:55:00.000,1.23135,1.23156,1.23115,1.23139,741.55
23.02.2018 03:00:00.000,1.23139,1.23158,1.23124,1.23128,879.22
23.02.2018 03:05:00.000,1.23129,1.23132,1.23108,1.23112,726.78
23.02.2018 03:10:00.000,1.23112,1.23113,1.23055,1.23061,881.1800000000001
23.02.2018 03:15:00.000,1.23062,1.23067,1.23018,1.23038,986.7700000000001
23.02.2018 03:20:00.000,1.23041,1.23077,1.23037,1.23076,489.28
23.02.2018 03:25:00.000,1.23074,1.23079,1.23062,1.23078,494.11
23.02.2018 03:30:00.000,1.23077,1.23089,1.23074,1.23088,358.87
23.02.2018 03:35:00.000,1.23088,1.23099,1.23075,1.23098,404.15999999999997
23.02.2018 03:40:00.000,1.23099,1.23102,1.23074,1.23075,529.2199999999999
23.02.2018 03:45:00.000,1.23076,1.23076,1.23037,1.23055,530.12
23.02.2018 03:50:00.000,1.23054,1.23062,1.23035,1.23054,448.17999999999995
23.02.2018 03:55:00.000,1.23053,1.23076,1.23053,1.23069,487.21
23.02.2018 04:00:00.000,1.23069,1.23074,1.23039,1.23059,640.92
23.02.2018 04:05:00.000,1.23058,1.23099,1.23053,1.23078,443.86
23.02.2018 04:10:00.000,1.23078,1.23083,1.23048,1.23063,371.15
23.02.2018 04:15:00.000,1.23061,1.23074,1.23057,1.23073,313.78
23.02.2018 04:20:00.000,1.23075,1.23079,1.23062,1.23069,331.78999999999996
23.02.2018 04:25:00.000,1.23070,1.23073,1.23048,1.23053,462.2
23.02.2018 04:30:00.000,1.23053,1.23069,1.23048,1.23066,448.63
23.02.2018 04:35:00.000,1.23066,1.23071,1.23053,1.23055,477.15
23.02.2018 04:40:00.000,1.23055,1.23055,1.23048,1.23048,290.70000000000005
23.02.2018 04:45:00.000,1.23049,1.23049,1.22954,1.22973,778.29
23.02.2018 04:50:00.000,1.22973,1.23014,1.22973,1.23008,912.6799999999998
23.02.2018 04:55:00.000,1.23010,1.23023,1.22999,1.23014,527.4
23.02.2018 05:00:00.000,1.23014,1.23045,1.23013,1.23039,585.6899999999999
23.02.2018 05:05:00.000,1.23039,1.23047,1.22975,1.22980,597.12
23.02.2018 05:10:00.000,1.22981,1.23012,1.22979,1.23006,519.84
23.02.2018 05:15:00.000,1.23006,1.23009,1.22962,1.23009,810.9
23.02.2018 05:20:00.000,1.23008,1.23010,1.22976,1.22987,627.79
23.02.2018 05:25:00.000,1.22989,1.23003,1.22987,1.22997,632.5799999999999
23.02.2018 05:30:00.000,1.22997,1.23013,1.22997,1.23009,514.8
23.02.2018 05:35:00.000,1.23009,1.23034,1.23005,1.23013,555.33
23.02.2018 05:40:00.000,1.23012,1.23038,1.23009,1.23020,567.1500000000001
23.02.2018 05:45:00.000,1.23020,1.23037,1.23017,1.23029,387.84000000000003
23.02.2018 05:50:00.000,1.23029,1.23055,1.23029,1.23043,506.54999999999995
23.02.2018 05:55:00.000,1.23042,1.23045,1.23017,1.23023,453.34
23.02.2018 06:00:00.000,1.23024,1.23066,1.23006,1.23044,763.81
23.02.2018 06:05:00.000,1.23044,1.23046,1.23031,1.23040,406.16999999999996
23.02.2018 06:10:00.000,1.23041,1.23064,1.23030,1.23064,443.72
23.02.2018 06:15:00.000,1.23064,1.23078,1.23058,1.23077,642.3699999999999
23.02.2018 06:20:00.000,1.23076,1.23078,1.23017,1.23049,632.14
23.02.2018 06:25:00.000,1.23049,1.23066,1.23035,1.23046,537.37
23.02.2018 06:30:00.000,1.23046,1.23048,1.23017,1.23039,555.8199999999999
23.02.2018 06:35:00.000,1.23038,1.23040,1.22966,1.22986,895.1099999999999
23.02.2018 06:40:00.000,1.22986,1.23020,1.22977,1.23007,582.99
23.02.2018 06:45:00.000,1.23006,1.23020,1.23004,1.23007,521.71
23.02.2018 06:50:00.000,1.23008,1.23036,1.22984,1.22990,532.6899999999999
23.02.2018 06:55:00.000,1.22989,1.22997,1.22881,1.22939,994.8399999999999
23.02.2018 07:00:00.000,1.22938,1.22951,1.22871,1.22918,1119.69
23.02.2018 07:05:00.000,1.22918,1.22926,1.22860,1.22925,1636.4399999999998
23.02.2018 07:10:00.000,1.22925,1.22947,1.22915,1.22926,839.16
23.02.2018 07:15:00.000,1.22924,1.22949,1.22904,1.22945,593.18
23.02.2018 07:20:00.000,1.22942,1.22948,1.22923,1.22944,700.8799999999999
23.02.2018 07:25:00.000,1.22943,1.22944,1.22830,1.22831,1418.17
23.02.2018 07:30:00.000,1.22831,1.22848,1.22798,1.22809,1380.77
23.02.2018 07:35:00.000,1.22809,1.22888,1.22809,1.22859,1055.83
23.02.2018 07:40:00.000,1.22859,1.22878,1.22832,1.22878,771.7399999999999
23.02.2018 07:45:00.000,1.22877,1.22898,1.22872,1.22895,603.73
23.02.2018 07:50:00.000,1.22896,1.22928,1.22887,1.22911,541.1700000000001
23.02.2018 07:55:00.000,1.22910,1.22971,1.22907,1.22951,942.52
23.02.2018 08:00:00.000,1.22949,1.22967,1.22927,1.22956,1344.4099999999999
23.02.2018 08:05:00.000,1.22955,1.22956,1.22883,1.22904,1351.87
23.02.2018 08:10:00.000,1.22904,1.23045,1.22888,1.23000,1443.1200000000001
23.02.2018 08:15:00.000,1.22998,1.23007,1.22977,1.22997,1116.84
23.02.2018 08:20:00.000,1.22997,1.23075,1.22995,1.23074,1232.11
23.02.2018 08:25:00.000,1.23075,1.23078,1.23052,1.23076,855.6600000000001
23.02.2018 08:30:00.000,1.23074,1.23075,1.23035,1.23046,840.37
23.02.2018 08:35:00.000,1.23047,1.23140,1.23038,1.23119,1556.98
23.02.2018 08:40:00.000,1.23119,1.23142,1.23108,1.23123,1140.1
23.02.2018 08:45:00.000,1.23123,1.23150,1.23083,1.23130,1247.67
23.02.2018 08:50:00.000,1.23130,1.23180,1.23125,1.23177,1142.4299999999998
23.02.2018 08:55:00.000,1.23179,1.23208,1.23164,1.23173,1492.7200000000003
23.02.2018 09:00:00.000,1.23175,1.23192,1.23155,1.23176,1511.46
23.02.2018 09:05:00.000,1.23176,1.23176,1.23137,1.23137,1144.37
23.02.2018 09:10:00.000,1.23136,1.23204,1.23136,1.23183,1347.08
23.02.2018 09:15:00.000,1.23183,1.23194,1.23170,1.23184,837.02
23.02.2018 09:20:00.000,1.23187,1.23188,1.23135,1.23138,1002.5400000000001
23.02.2018 09:25:00.000,1.23137,1.23158,1.23104,1.23108,1204.6799999999998
23.02.2018 09:30:00.000,1.23107,1.23166,1.23106,1.23159,1358.88
23.02.2018 09:35:00.000,1.23159,1.23163,1.23138,1.23139,696.5400000000001
23.02.2018 09:40:00.000,1.23139,1.23159,1.23099,1.23114,927.2399999999999
23.02.2018 09:45:00.000,1.23114,1.23114,1.23049,1.23079,1566.13
23.02.2018 09:50:00.000,1.23079,1.23118,1.23068,1.23118,1015.0499999999998
23.02.2018 09:55:00.000,1.23117,1.23123,1.23069,1.23080,882.9300000000001
23.02.2018 10:00:00.000,1.23082,1.23109,1.23048,1.23083,1417.9499999999998
23.02.2018 10:05:00.000,1.23084,1.23143,1.23082,1.23139,970.4100000000001
23.02.2018 10:10:00.000,1.23139,1.23175,1.23118,1.23174,844.27
23.02.2018 10:15:00.000,1.23172,1.23174,1.23122,1.23130,745.8199999999999
23.02.2018 10:20:00.000,1.23129,1.23149,1.23124,1.23128,458.18
23.02.2018 10:25:00.000,1.23128,1.23168,1.23128,1.23163,756.9399999999999
23.02.2018 10:30:00.000,1.23163,1.23173,1.23110,1.23140,1127.44
23.02.2018 10:35:00.000,1.23140,1.23144,1.23098,1.23124,1097.12
23.02.2018 10:40:00.000,1.23124,1.23125,1.23102,1.23122,693.16
23.02.2018 10:45:00.000,1.23124,1.23126,1.23098,1.23120,1099.6899999999998
23.02.2018 10:50:00.000,1.23121,1.23121,1.23009,1.23012,1262.31
23.02.2018 10:55:00.000,1.23012,1.23031,1.22994,1.23008,1433.55
23.02.2018 11:00:00.000,1.23011,1.23038,1.22920,1.22949,1609.77
23.02.2018 11:05:00.000,1.22950,1.22950,1.22879,1.22936,1745.01
23.02.2018 11:10:00.000,1.22935,1.22969,1.22930,1.22952,1275.38
23.02.2018 11:15:00.000,1.22952,1.22973,1.22947,1.22953,1032.0900000000001
23.02.2018 11:20:00.000,1.22953,1.22989,1.22953,1.22987,819.08
23.02.2018 11:25:00.000,1.22987,1.23011,1.22969,1.23010,687.16
23.02.2018 11:30:00.000,1.23010,1.23018,1.22966,1.23009,865.3599999999999
23.02.2018 11:35:00.000,1.23009,1.23031,1.22995,1.23021,744.7800000000001
23.02.2018 11:40:00.000,1.23021,1.23043,1.23013,1.23039,832.4100000000001
23.02.2018 11:45:00.000,1.23039,1.23077,1.23030,1.23053,889.2200000000001
23.02.2018 11:50:00.000,1.23055,1.23069,1.23046,1.23048,693.97
23.02.2018 11:55:00.000,1.23048,1.23064,1.23026,1.23063,1272.35
23.02.2018 12:00:00.000,1.23063,1.23067,1.23024,1.23033,1141.96
23.02.2018 12:05:00.000,1.23033,1.23081,1.23032,1.23053,974.28
23.02.2018 12:10:00.000,1.23053,1.23095,1.23033,1.23084,1011.98
23.02.2018 12:15:00.000,1.23084,1.23085,1.23048,1.23064,1026.07
23.02.2018 12:20:00.000,1.23064,1.23076,1.23035,1.23053,911.64
23.02.2018 12:25:00.000,1.23053,1.23084,1.23046,1.23066,779.11
23.02.2018 12:30:00.000,1.23066,1.23088,1.23047,1.23048,1016.53
23.02.2018 12:35:00.000,1.23048,1.23081,1.23033,1.23079,783.53
23.02.2018 12:40:00.000,1.23079,1.23127,1.23076,1.23104,1017.81
23.02.2018 12:45:00.000,1.23105,1.23121,1.23091,1.23092,738.02
23.02.2018 12:50:00.000,1.23091,1.23092,1.23056,1.23066,847.37
23.02.2018 12:55:00.000,1.23066,1.23084,1.22967,1.22977,1228.34
23.02.2018 13:00:00.000,1.22980,1.23023,1.22967,1.23011,1296.79
23.02.2018 13:05:00.000,1.23009,1.23018,1.22951,1.22967,914.4100000000001
23.02.2018 13:10:00.000,1.22968,1.22991,1.22967,1.22991,787.7499999999999
23.02.2018 13:15:00.000,1.22993,1.22993,1.22956,1.22956,809.8100000000001
23.02.2018 13:20:00.000,1.22957,1.22966,1.22906,1.22941,1119.36
23.02.2018 13:25:00.000,1.22942,1.22954,1.22936,1.22936,697.3399999999999
23.02.2018 13:30:00.000,1.22937,1.22971,1.22894,1.22950,1216.82
23.02.2018 13:35:00.000,1.22950,1.22999,1.22924,1.22994,1092.67
23.02.2018 13:40:00.000,1.22995,1.23002,1.22982,1.22999,958.54
23.02.2018 13:45:00.000,1.22998,1.23045,1.22973,1.23041,1143.03
23.02.2018 13:50:00.000,1.23041,1.23057,1.23000,1.23001,861.3100000000001
23.02.2018 13:55:00.000,1.23001,1.23009,1.22976,1.22978,785.04
23.02.2018 14:00:00.000,1.22980,1.23023,1.22953,1.23010,920.91
23.02.2018 14:05:00.000,1.23010,1.23066,1.23010,1.23052,879.36
23.02.2018 14:10:00.000,1.23052,1.23052,1.23025,1.23038,690.83
23.02.2018 14:15:00.000,1.23038,1.23047,1.23007,1.23039,953.24
23.02.2018 14:20:00.000,1.23040,1.23063,1.22973,1.23003,1314.11
23.02.2018 14:25:00.000,1.23002,1.23011,1.22963,1.22970,954.52
23.02.2018 14:30:00.000,1.22970,1.22977,1.22931,1.22970,1496.86
23.02.2018 14:35:00.000,1.22966,1.22974,1.22921,1.22932,1234.86
23.02.2018 14:40:00.000,1.22933,1.22953,1.22921,1.22944,974.7200000000001
23.02.2018 14:45:00.000,1.22942,1.22942,1.22892,1.22899,1374.75
23.02.2018 14:50:00.000,1.22898,1.22970,1.22872,1.22966,1200.63
23.02.2018 14:55:00.000,1.22967,1.23040,1.22947,1.23039,1358.5300000000002
23.02.2018 15:00:00.000,1.23039,1.23100,1.22991,1.23099,1390.9099999999999
23.02.2018 15:05:00.000,1.23097,1.23183,1.23097,1.23159,1558.47
23.02.2018 15:10:00.000,1.23162,1.23164,1.23104,1.23122,1499
23.02.2018 15:15:00.000,1.23125,1.23165,1.23120,1.23154,1194.6499999999999
23.02.2018 15:20:00.000,1.23154,1.23155,1.23100,1.23101,1215.52
23.02.2018 15:25:00.000,1.23104,1.23136,1.23100,1.23103,904.0799999999999
23.02.2018 15:30:00.000,1.23103,1.23128,1.23063,1.23076,938.47
23.02.2018 15:35:00.000,1.23077,1.23132,1.23071,1.23081,1162.68
23.02.2018 15:40:00.000,1.23082,1.23082,1.23018,1.23067,1234.65
23.02.2018 15:45:00.000,1.23067,1.23067,1.22924,1.22924,1398.34
23.02.2018 15:50:00.000,1.22921,1.22975,1.22902,1.22950,1695.3600000000001
23.02.2018 15:55:00.000,1.22947,1.23004,1.22901,1.22994,1419.28
23.02.2018 16:00:00.000,1.22994,1.23003,1.22931,1.22931,1681.95
23.02.2018 16:05:00.000,1.22928,1.22962,1.22889,1.22912,1633.42
23.02.2018 16:10:00.000,1.22909,1.22936,1.22850,1.22923,1392.2399999999998
23.02.2018 16:15:00.000,1.22920,1.22954,1.22865,1.22874,1649.1399999999999
23.02.2018 16:20:00.000,1.22874,1.22953,1.22855,1.22949,1335.04
23.02.2018 16:25:00.000,1.22948,1.22954,1.22891,1.22947,1557.35
23.02.2018 16:30:00.000,1.22947,1.22950,1.22922,1.22941,847.28
23.02.2018 16:35:00.000,1.22942,1.22951,1.22904,1.22928,941.4
23.02.2018 16:40:00.000,1.22929,1.22946,1.22892,1.22935,1138.11
23.02.2018 16:45:00.000,1.22931,1.22950,1.22909,1.22915,617.5999999999999
23.02.2018 16:50:00.000,1.22915,1.22952,1.22900,1.22941,909.27
23.02.2018 16:55:00.000,1.22940,1.23039,1.22928,1.22977,1502.2
23.02.2018 17:00:00.000,1.22975,1.23028,1.22970,1.23021,1014.96
23.02.2018 17:05:00.000,1.23022,1.23031,1.22985,1.23019,1347.45
23.02.2018 17:10:00.000,1.23021,1.23041,1.22970,1.22975,975.97
23.02.2018 17:15:00.000,1.22976,1.22991,1.22968,1.22990,828.85
23.02.2018 17:20:00.000,1.22993,1.23016,1.22975,1.22976,1002.67
23.02.2018 17:25:00.000,1.22977,1.23018,1.22970,1.23013,978.1799999999998
23.02.2018 17:30:00.000,1.23013,1.23028,1.22988,1.22999,733.3599999999999
23.02.2018 17:35:00.000,1.23002,1.23010,1.22984,1.22989,700.8900000000001
23.02.2018 17:40:00.000,1.22989,1.23016,1.22988,1.23013,855.8999999999999
23.02.2018 17:45:00.000,1.23013,1.23034,1.23012,1.23032,635.52
23.02.2018 17:50:00.000,1.23032,1.23063,1.23032,1.23052,864.29
23.02.2018 17:55:00.000,1.23053,1.23079,1.23051,1.23059,996.4100000000001
23.02.2018 18:00:00.000,1.23061,1.23062,1.23016,1.23019,956.1
23.02.2018 18:05:00.000,1.23019,1.23034,1.22986,1.22991,625.7
23.02.2018 18:10:00.000,1.22990,1.22991,1.22960,1.22976,671.77
23.02.2018 18:15:00.000,1.22975,1.22983,1.22960,1.22965,717.96
23.02.2018 18:20:00.000,1.22966,1.22973,1.22941,1.22964,727.5999999999999
23.02.2018 18:25:00.000,1.22964,1.22967,1.22931,1.22947,733.94
23.02.2018 18:30:00.000,1.22947,1.22967,1.22946,1.22954,596.18
23.02.2018 18:35:00.000,1.22954,1.22957,1.22903,1.22927,978.2399999999999
23.02.2018 18:40:00.000,1.22927,1.22929,1.22899,1.22920,504.65
23.02.2018 18:45:00.000,1.22920,1.22931,1.22903,1.22930,551.47
23.02.2018 18:50:00.000,1.22931,1.22978,1.22925,1.22948,887.94
23.02.2018 18:55:00.000,1.22949,1.22950,1.22921,1.22941,650.9499999999999
23.02.2018 19:00:00.000,1.22941,1.22952,1.22928,1.22931,638.4699999999999
